name,symbol,logo,historicalFile,url
Dentacoin,DCN,DCN.png,DCN.csv,/currencies/dentacoin/
Tarot,TAROT,TAROT.png,TAROT.csv,/currencies/tarot/
Metrix Coin,MRX,MRX.png,MRX.csv,/currencies/metrix-coin/
BioPassport Token,BIOT,BIOT.png,BIOT.csv,/currencies/biopassport-token/
Plasma Finance,PPAY,PPAY.png,PPAY.csv,/currencies/plasma-finance/
Venus DOT,vDOT,vDOT.png,vDOT.csv,/currencies/venus-dot/
PieDAO  v2,DOUGH,DOUGH.png,DOUGH.csv,/currencies/piedao-dough-v2/
Offshift,XFT,XFT.png,XFT.csv,/currencies/offshift/
Monetha,MTH,MTH.png,MTH.csv,/currencies/monetha/
Empty Set Dollar,ESD,ESD.png,ESD.csv,/currencies/empty-set-dollar/
Einsteinium,EMC2,EMC2.png,EMC2.csv,/currencies/einsteinium/
Infinitecoin,IFC,IFC.png,IFC.csv,/currencies/infinitecoin/
DinoSwap,DINO,DINO.png,DINO.csv,/currencies/dinoswap/
My Master War,MAT,MAT.png,MAT.csv,/currencies/my-master-war/
KickToken,KICK,KICK.png,KICK.csv,/currencies/kick-token-/
JulSwap,JULD,JULD.png,JULD.csv,/currencies/julswap/
 Protocol,DAFI,DAFI.png,DAFI.csv,/currencies/dafi-protocol/
Niftyx Protocol,SHROOM,SHROOM.png,SHROOM.csv,/currencies/niftyx-protocol/
Minter Network,BIP,BIP.png,BIP.csv,/currencies/minter-network/
Litecoin Cash,LCC,LCC.png,LCC.csv,/currencies/litecoin-cash/
Xaya,CHI,CHI.png,CHI.csv,/currencies/xaya/
MahaDAO,MAHA,MAHA.png,MAHA.csv,/currencies/mahadao/
Sakura,SKU,SKU.png,SKU.csv,/currencies/sakura/
Dotmoovs,MOOV,MOOV.png,MOOV.csv,/currencies/dotmoovs/
TronEuropeRewardCoin,TERC,TERC.png,TERC.csv,/currencies/troneuroperewardcoin/
PRIZM,PZM,PZM.png,PZM.csv,/currencies/prizm/
DeepBrain Chain,DBC,DBC.png,DBC.csv,/currencies/deepbrain-chain/
Effect Network,EFX,EFX.png,EFX.csv,/currencies/effect-ai/
,FLETA,FLETA.png,FLETA.csv,/currencies/fleta/
Ripio Credit Network,RCN,RCN.png,RCN.csv,/currencies/ripio-credit-network/
Formation Fi,FORM,FORM.png,FORM.csv,/currencies/formation-fi/
Taraxa,TARA,TARA.png,TARA.csv,/currencies/taraxa/
Blank Wallet,BLANK,BLANK.png,BLANK.csv,/currencies/blank-wallet/
EasyFi,EZ,EZ.png,EZ.csv,/currencies/easyfi/
Blockchain Monster Hunt,BCMC,BCMC.png,BCMC.csv,/currencies/blockchain-monster-hunt/
Hyve,HYVE,HYVE.png,HYVE.csv,/currencies/hyve/
Cratos,CRTS,CRTS.png,CRTS.csv,/currencies/cratos/
ExNetwork Token,EXNT,EXNT.png,EXNT.csv,/currencies/exnetwork-token/
CryptoZoon,ZOON,ZOON.png,ZOON.csv,/currencies/cryptozoon/
ClinTex CTi,CTI,CTI.png,CTI.csv,/currencies/clintex-cti/
Equalizer,EQZ,EQZ.png,EQZ.csv,/currencies/equalizer/
Oddz,ODDZ,ODDZ.png,ODDZ.csv,/currencies/oddz/
Plian,PI,PI.png,PI.csv,/currencies/pchain/
X World Games,XWG,XWG.png,XWG.csv,/currencies/x-world-games/
Wall Street Games,WSG,WSG.png,WSG.csv,/currencies/wall-street-games/
Diamond,DMD,DMD.png,DMD.csv,/currencies/diamond/
MakiSwap,MAKI,MAKI.png,MAKI.csv,/currencies/makiswap/
Education Ecosystem,LEDU,LEDU.png,LEDU.csv,/currencies/education-ecosystem/
BiFi,BIFI,BIFI.png,BIFI.csv,/currencies/bifi/
,TOWER,TOWER.png,TOWER.csv,/currencies/tower-token/
apM Coin,APM,APM.png,APM.csv,/currencies/apm-coin/
Cobak Token,CBK,CBK.png,CBK.csv,/currencies/cobak-token/
TrustVerse,TRV,TRV.png,TRV.csv,/currencies/trustverse/
Anchor Neural World,ANW,ANW.png,ANW.csv,/currencies/anchor-neural-world/
Viberate,VIB,VIB.png,VIB.csv,/currencies/viberate/
Muse,MUSE,MUSE.png,MUSE.csv,/currencies/muse/
Rainbow Token,RAINBOW,RAINBOW.png,RAINBOW.csv,/currencies/rainbow-token/
smARTOFGIVING,AOG,AOG.png,AOG.csv,/currencies/smartofgiving/
Bao Finance,BAO,BAO.png,BAO.csv,/currencies/bao-finance/
Ronin Gamez,RONINGMZ,RONINGMZ.png,RONINGMZ.csv,/currencies/ronin-gamez/
Razor Network,RAZOR,RAZOR.png,RAZOR.csv,/currencies/razor-network/
TrueFeedBack,TFBX,TFBX.png,TFBX.csv,/currencies/truefeedback/
LiquidApps,DAPP,DAPP.png,DAPP.csv,/currencies/liquid-apps/
Covesting,COV,COV.png,COV.csv,/currencies/covesting/
BlockBank,BBANK,BBANK.png,BBANK.csv,/currencies/blockbank/
Bird.Money,BIRD,BIRD.png,BIRD.csv,/currencies/bird-money/
Time New Bank,TNB,TNB.png,TNB.csv,/currencies/time-new-bank/
Mobius,MOBI,MOBI.png,MOBI.csv,/currencies/mobius/
PECULIUM,PCL,PCL.png,PCL.csv,/currencies/peculium/
Agrello,DLT,DLT.png,DLT.csv,/currencies/agrello-delta/
ALLY,ALY,ALY.png,ALY.csv,/currencies/ally/
Leverj Gluon,L2,L2.png,L2.csv,/currencies/leverj-gluon/
CoinPoker,CHP,CHP.png,CHP.csv,/currencies/coinpoker/
Olyseum,OLY,OLY.png,OLY.csv,/currencies/olyseum/
Prosper,PROS,PROS.png,PROS.csv,/currencies/prosper/
Hord,HORD,HORD.png,HORD.csv,/currencies/hord/
Linker Coin,LNC,LNC.png,LNC.csv,/currencies/linker-coin/
ArdCoin,ARDX,ARDX.png,ARDX.csv,/currencies/ardcoin/
,XMON,XMON.png,XMON.csv,/currencies/xmon/
CryptoPlanes,CPAN,CPAN.png,CPAN.csv,/currencies/cryptoplanes/
CryptoBlades,SKILL,SKILL.png,SKILL.csv,/currencies/cryptoblades/
Meter Governance,MTRG,MTRG.png,MTRG.csv,/currencies/meter-governance/
Ubiq,UBQ,UBQ.png,UBQ.csv,/currencies/ubiq/
Graviton,GTON,GTON.png,GTON.csv,/currencies/graviton-one/
Burency,BUY,BUY.png,BUY.csv,/currencies/burency/
Swerve,SWRV,SWRV.png,SWRV.csv,/currencies/swerve/
Anchor,ANCT,ANCT.png,ANCT.csv,/currencies/anchor/
Bithao,BHAO,BHAO.png,BHAO.csv,/currencies/bithao/
Standard Protocol,STND,STND.png,STND.csv,/currencies/standard-protocol/
Lith Token,LITH,LITH.png,LITH.csv,/currencies/lith-token/
HyperDAO,HDAO,HDAO.png,HDAO.csv,/currencies/hyperdao/
Alpha Impact,IMPACT,IMPACT.png,IMPACT.csv,/currencies/alpha-impact/
Redpanda Earth,REDPANDA,REDPANDA.png,REDPANDA.csv,/currencies/redpanda/
High Performance Blockchain,HPB,HPB.png,HPB.csv,/currencies/high-performance-blockchain/
,SENSO,SENSO.png,SENSO.csv,/currencies/senso/
Duck DAO (DLP Duck Token),DUCK,DUCK.png,DUCK.csv,/currencies/duck-dao/
MoonSwap,MOON,MOON.png,MOON.csv,/currencies/moonswap/
My DeFi Pet,DPET,DPET.png,DPET.csv,/currencies/my-defi-pet/
Raven Protocol,RAVEN,RAVEN.png,RAVEN.csv,/currencies/raven-protocol/
SpaceChain,SPC,SPC.png,SPC.csv,/currencies/spacechain/
PLATINCOIN,PLC,PLC.png,PLC.csv,/currencies/platincoin/
HoDooi,HOD,HOD.png,HOD.csv,/currencies/hodooi/
BSC Station,BSCS,BSCS.png,BSCS.csv,/currencies/bsc-station/
StakeCubeCoin,SCC,SCC.png,SCC.csv,/currencies/stakecubecoin/
Step Hero,HERO,HERO.png,HERO.csv,/currencies/step-hero/
Carboncoin,CARBON,CARBON.png,CARBON.csv,/currencies/carboncoin/
Blocery,BLY,BLY.png,BLY.csv,/currencies/blocery/
Credits,CS,CS.png,CS.csv,/currencies/credits/
RING X PLATFORM,RINGX,RINGX.png,RINGX.csv,/currencies/ring-x-platform/
NT,ACE,ACE.png,ACE.csv,/currencies/acent/
Achain,ACT,ACT.png,ACT.csv,/currencies/achain/
Cloudbric,CLBK,CLBK.png,CLBK.csv,/currencies/cloudbric/
ScPrime,SCP,SCP.png,SCP.csv,/currencies/scprime/
Binemon,BIN,BIN.png,BIN.csv,/currencies/binemon/
Polker,PKR,PKR.png,PKR.csv,/currencies/polker/
Zap,ZAP,ZAP.png,ZAP.csv,/currencies/zap/
Kambria,KAT,KAT.png,KAT.csv,/currencies/kambria/
HEROcoin,PLAY,PLAY.png,PLAY.csv,/currencies/herocoin/
Revomon,REVO,REVO.png,REVO.csv,/currencies/revomon/
Lightning Bitcoin,LBTC,LBTC.png,LBTC.csv,/currencies/lightning-bitcoin/
ZooKeeper,ZOO,ZOO.png,ZOO.csv,/currencies/zookeeper/
Etho Protocol,ETHO,ETHO.png,ETHO.csv,/currencies/ether-1/
 Token,AXIS,AXIS.png,AXIS.csv,/currencies/axis-token/
Paribus,PBX,PBX.png,PBX.csv,/currencies/paribus/
BnkToTheFuture,BFT,BFT.png,BFT.csv,/currencies/bnktothefuture/
Davinci Coin,DAC,DAC.png,DAC.csv,/currencies/davinci-coin/
UnMarshal,MARSH,MARSH.png,MARSH.csv,/currencies/unmarshal-token/
Pillar,PLR,PLR.png,PLR.csv,/currencies/pillar/
SHIBAVAX,SHIBX,SHIBX.png,SHIBX.csv,/currencies/shibavax/
Nestree,EGG,EGG.png,EGG.csv,/currencies/nestree/
BitcoinHD,BHD,BHD.png,BHD.csv,/currencies/bitcoinhd/
IQeon,IQN,IQN.png,IQN.csv,/currencies/iqeon/
Quark,QRK,QRK.png,QRK.csv,/currencies/quark/
Monolith,TKN,TKN.png,TKN.csv,/currencies/monolith/
Era Swap,ES,ES.png,ES.csv,/currencies/era-swap/
DigitalNote,XDN,XDN.png,XDN.csv,/currencies/digitalnote/
 Fan Token,OG,OG.png,OG.csv,/currencies/og-fan-token/
Geeq,GEEQ,GEEQ.png,GEEQ.csv,/currencies/geeq/
Origin Dollar,OUSD,OUSD.png,OUSD.csv,/currencies/origin-dollar/
Swarm Markets,SMT,SMT.png,SMT.csv,/currencies/swarm-markets/
RealFevr,FEVR,FEVR.png,FEVR.csv,/currencies/realfevr/
Safex Token,SFT,SFT.png,SFT.csv,/currencies/safex-token/
 Token,AGA,AGA.png,AGA.csv,/currencies/aga/
Blocknet,BLOCK,BLOCK.png,BLOCK.csv,/currencies/blocknet/
Graphlinq Protocol,GLQ,GLQ.png,GLQ.csv,/currencies/graphlinq-protocol/
 Chain,QLC,QLC.png,QLC.csv,/currencies/qlink/
Newton,NEW,NEW.png,NEW.csv,/currencies/newton/
QuickX Protocol,QCX,QCX.png,QCX.csv,/currencies/quickx-protocol/
Lympo,LYM,LYM.png,LYM.csv,/currencies/lympo/
StackOs,STACK,STACK.png,STACK.csv,/currencies/stackos/
Realio Network,RIO,RIO.png,RIO.csv,/currencies/realio-network/
LuaSwap,LUA,LUA.png,LUA.csv,/currencies/lua-token/
Nord Finance,NORD,NORD.png,NORD.csv,/currencies/nord-finance/
 Chain,CWV,CWV.png,CWV.csv,/currencies/cwv-chain/
Centaur,CNTR,CNTR.png,CNTR.csv,/currencies/centaur/
Levolution,LEVL,LEVL.png,LEVL.csv,/currencies/levolution/
DeFiner,FIN,FIN.png,FIN.csv,/currencies/definer/
Egretia,EGT,EGT.png,EGT.csv,/currencies/egretia/
UREEQA,URQA,URQA.png,URQA.csv,/currencies/ureeqa/
Signata,SATA,SATA.png,SATA.csv,/currencies/signata/
Valor Token,VALOR,VALOR.png,VALOR.csv,/currencies/valor-token/
PolkaCover,CVR,CVR.png,CVR.csv,/currencies/polkacover/
Hydro Protocol,HOT,HOT.png,HOT.csv,/currencies/hydro-protocol/
Rotharium,RTH,RTH.png,RTH.csv,/currencies/rotharium/
LaunchZone,LZ,LZ.png,LZ.csv,/currencies/launchzone/
TenUp,TUP,TUP.png,TUP.csv,/currencies/tenup/
Gulden,NLG,NLG.png,NLG.csv,/currencies/gulden/
NerveNetwork,NVT,NVT.png,NVT.csv,/currencies/nervenetwork/
Tidal Finance,TIDAL,TIDAL.png,TIDAL.csv,/currencies/tidal-finance/
 Fan Token,UFC,UFC.png,UFC.csv,/currencies/ufc-fan-token/
ZBG Token,ZT,ZT.png,ZT.csv,/currencies/zbg-token/
Lendingblock,LND,LND.png,LND.csv,/currencies/lendingblock/
Helmet.insure,HELMET,HELMET.png,HELMET.csv,/currencies/helmet-insure/
,BOLT,BOLT.png,BOLT.csv,/currencies/bolt/
Open Platform,OPEN,OPEN.png,OPEN.csv,/currencies/open-platform/
,AMLT,AMLT.png,AMLT.csv,/currencies/amlt/
Kattana,KTN,KTN.png,KTN.csv,/currencies/kattana/
Basid Coin,BASID,BASID.png,BASID.csv,/currencies/basid-coin/
Opacity,OPCT,OPCT.png,OPCT.csv,/currencies/opacity/
SmartCash,SMART,SMART.png,SMART.csv,/currencies/smartcash/
Databroker,DTX,DTX.png,DTX.csv,/currencies/databroker/
E,S4F,S4F.png,S4F.csv,/currencies/s4fe/
Advanced Technology Coin,ARC,ARC.png,ARC.csv,/currencies/arcticcoin/
Fear,FEAR,FEAR.png,FEAR.csv,/currencies/fear-nfts/
UN,CON,CON.png,CON.csv,/currencies/conun/
.FINANCE,TRAVA,TRAVA.png,TRAVA.csv,/currencies/trava-finance/
SaTT,SATT,SATT.png,SATT.csv,/currencies/satt/
Earneo,RNO,RNO.png,RNO.csv,/currencies/earneo/
carVertical,CV,CV.png,CV.csv,/currencies/carvertical/
,APIX,APIX.png,APIX.csv,/currencies/apix/
Spiking,SPIKE,SPIKE.png,SPIKE.csv,/currencies/spiking/
Vidya,VIDYA,VIDYA.png,VIDYA.csv,/currencies/vidya/
IoT Chain,ITC,ITC.png,ITC.csv,/currencies/iot-chain/
 COIN,DEXA,DEXA.png,DEXA.csv,/currencies/dexa-coin/
Project ,TXA,TXA.png,TXA.csv,/currencies/project-txa/
X-CASH,XCASH,XCASH.png,XCASH.csv,/currencies/x-cash/
Metaverse Dualchain Network Architecture,DNA,DNA.png,DNA.csv,/currencies/metaverse-dualchain-network-architecture/
Howdoo,UDOO,UDOO.png,UDOO.csv,/currencies/hyprr/
Trabzonspor Fan Token,TRA,TRA.png,TRA.csv,/currencies/trabzonspor-fan-token/
Sarcophagus,SARCO,SARCO.png,SARCO.csv,/currencies/sarcophagus/
Breezecoin,BRZE,BRZE.png,BRZE.csv,/currencies/breezecoin/
Spore,SPORE,SPORE.png,SPORE.csv,/currencies/spore/
Kira Network,KEX,KEX.png,KEX.csv,/currencies/kira-network/
Bitcoin Private,BTCP,BTCP.png,BTCP.csv,/currencies/bitcoin-private/
Impossible Finance,IF,IF.png,IF.csv,/currencies/impossible-finance/
BillionHappiness,BHC,BHC.png,BHC.csv,/currencies/billionhappiness/
VestChain,VEST,VEST.png,VEST.csv,/currencies/vestchain/
UnlimitedIP,UIP,UIP.png,UIP.csv,/currencies/unlimitedip/
Zigcoin,ZIG,ZIG.png,ZIG.csv,/currencies/zigcoin/
Defina Finance,FINA,FINA.png,FINA.csv,/currencies/defina-finance/
Hakka.Finance,HAKKA,HAKKA.png,HAKKA.csv,/currencies/hakka-finance/
Rupiah Token,IDRT,IDRT.png,IDRT.csv,/currencies/rupiah-token/
OctoFi,OCTO,OCTO.png,OCTO.csv,/currencies/octofi/
Airbloc,ABL,ABL.png,ABL.csv,/currencies/airbloc/
Ispolink,ISP,ISP.png,ISP.csv,/currencies/ispolink/
Horizon Protocol,HZN,HZN.png,HZN.csv,/currencies/horizon-protocol/
EvidenZ,BCDT,BCDT.png,BCDT.csv,/currencies/evidenz/
Kineko,KKO,KKO.png,KKO.csv,/currencies/kineko/
DeFi Yield Protocol,DYP,DYP.png,DYP.csv,/currencies/defi-yield-protocol/
Unido EP,UDO,UDO.png,UDO.csv,/currencies/unido/
Hedget,HGET,HGET.png,HGET.csv,/currencies/hedget/
AAX Token,AAB,AAB.png,AAB.csv,/currencies/aax-token/
Xend Finance,XEND,XEND.png,XEND.csv,/currencies/xend-finance/
Sumokoin,SUMO,SUMO.png,SUMO.csv,/currencies/sumokoin/
Bridge Oracle,BRG,BRG.png,BRG.csv,/currencies/bridge-oracle/
,YUMMY,YUMMY.png,YUMMY.csv,/currencies/yummy/
Viacoin,VIA,VIA.png,VIA.csv,/currencies/viacoin/
Change Token,NOW,NOW.png,NOW.csv,/currencies/now-token/
Crowny,CRWNY,CRWNY.png,CRWNY.csv,/currencies/crowny/
Bunicorn,BUNI,BUNI.png,BUNI.csv,/currencies/bunicorn/
Feathercoin,FTC,FTC.png,FTC.csv,/currencies/feathercoin/
SakeToken,SAKE,SAKE.png,SAKE.csv,/currencies/sake-token/
ame,LOCG,LOCG.png,LOCG.csv,/currencies/locgame/
wap,APYS,APYS.png,APYS.csv,/currencies/apyswap/
 Coin,PRCY,PRCY.png,PRCY.csv,/currencies/prcy-coin/
DOC.COM,MTC,MTC.png,MTC.csv,/currencies/doc-com/
Apron Network,APN,APN.png,APN.csv,/currencies/apron-network/
IG Gold,IGG,IGG.png,IGG.csv,/currencies/ig-gold/
Origo,OGO,OGO.png,OGO.csv,/currencies/origo/
Vanilla Network,VNLA,VNLA.png,VNLA.csv,/currencies/vanilla-network/
DeepOnion,ONION,ONION.png,ONION.csv,/currencies/deeponion/
Dynamic,DYN,DYN.png,DYN.csv,/currencies/dynamic/
,REPO,REPO.png,REPO.csv,/currencies/repo/
UniMex Network,UMX,UMX.png,UMX.csv,/currencies/unimex-network/
Unicly Hashmasks Collection,UMASK,UMASK.png,UMASK.csv,/currencies/unicly-hashmasks-collection/
,MASQ,MASQ.png,MASQ.csv,/currencies/masq/
Monero Classic,XMC,XMC.png,XMC.csv,/currencies/monero-classic/
Myriad,XMY,XMY.png,XMY.csv,/currencies/myriad/
Venus DAI,vDAI,vDAI.png,vDAI.csv,/currencies/venus-dai/
pEOS,PEOS,PEOS.png,PEOS.csv,/currencies/peos/
Trittium,TRTT,TRTT.png,TRTT.csv,/currencies/trittium/
THEKEY,TKY,TKY.png,TKY.csv,/currencies/thekey/
HitChain,HIT,HIT.png,HIT.csv,/currencies/hitchain/
BitcoinZ,BTCZ,BTCZ.png,BTCZ.csv,/currencies/bitcoinz/
SmartCredit Token,SMARTCREDIT,SMARTCREDIT.png,SMARTCREDIT.csv,/currencies/smartcredit-token/
LinkEye,LET,LET.png,LET.csv,/currencies/linkeye/
Coldstack,CLS,CLS.png,CLS.csv,/currencies/coldstack/
PumaPay,PMA,PMA.png,PMA.csv,/currencies/pumapay/
WebDollar,WEBD,WEBD.png,WEBD.csv,/currencies/webdollar/
Krios,GIG,GIG.png,GIG.csv,/currencies/krios/
Smaugs NFT,SMG,SMG.png,SMG.csv,/currencies/smaugs-nft/
Whiteheart,WHITE,WHITE.png,WHITE.csv,/currencies/whiteheart/
Jobchain,JOB,JOB.png,JOB.csv,/currencies/jobchain/
,NFT,NFT.png,NFT.csv,/currencies/nft/
Vexanium,VEX,VEX.png,VEX.csv,/currencies/vexanium/
Treat DAO [old],TREAT,TREAT.png,TREAT.csv,/currencies/treat-dao/
CACHE Gold,CGT,CGT.png,CGT.csv,/currencies/cache-gold/
Blockzero Labs,XIO,XIO.png,XIO.csv,/currencies/blockzerolabs/
Fabric,FAB,FAB.png,FAB.csv,/currencies/fabric/
Spores Network,SPO,SPO.png,SPO.csv,/currencies/spores-network/
Jade Currency,JADE,JADE.png,JADE.csv,/currencies/jade-currency/
Birake,BIR,BIR.png,BIR.csv,/currencies/birake/
Idena,IDNA,IDNA.png,IDNA.csv,/currencies/idena/
Ghost,GHOST,GHOST.png,GHOST.csv,/currencies/ghost/
Aventus,AVT,AVT.png,AVT.csv,/currencies/aventus/
Public Mint,MINT,MINT.png,MINT.csv,/currencies/public-mint/
Big Data Protocol,BDP,BDP.png,BDP.csv,/currencies/big-data-protocol/
Bibox Token,BIX,BIX.png,BIX.csv,/currencies/bibox-token/
BLink,BLINK,BLINK.png,BLINK.csv,/currencies/blink/
Blizzard Network,BLIZZ,BLIZZ.png,BLIZZ.csv,/currencies/blizzard-network/
Auctus,AUC,AUC.png,AUC.csv,/currencies/auctus/
SnowSwap,SNOW,SNOW.png,SNOW.csv,/currencies/snowswap/
-coin,42,42.png,42.csv,/currencies/42-coin/
Argon,ARGON,ARGON.png,ARGON.csv,/currencies/argon/
,LCMS,LCMS.png,LCMS.csv,/currencies/lcms/
Golff,GOF,GOF.png,GOF.csv,/currencies/golff/
Unicly Mystic Axies Collection,UAXIE,UAXIE.png,UAXIE.csv,/currencies/unicly-mystic-axies-collection/
Chainge,CHNG,CHNG.png,CHNG.csv,/currencies/chainge/
Props Token,PROPS,PROPS.png,PROPS.csv,/currencies/props/
2crazyNFT,2CRZ,2CRZ.png,2CRZ.csv,/currencies/2crazynft/
PowerTrade Fuel,PTF,PTF.png,PTF.csv,/currencies/powertrade-fuel/
SIRIN LABS Token,SRN,SRN.png,SRN.csv,/currencies/sirin-labs-token/
yAxis,YAXIS,YAXIS.png,YAXIS.csv,/currencies/yaxis/
DATA,DTA,DTA.png,DTA.csv,/currencies/data/
Primecoin,XPM,XPM.png,XPM.csv,/currencies/primecoin/
Corra.Finance,CORA,CORA.png,CORA.csv,/currencies/corra-finance/
VeriDocGlobal,VDG,VDG.png,VDG.csv,/currencies/veridocglobal/
Vabble,VAB,VAB.png,VAB.csv,/currencies/vabble/
EthereumX,ETX,ETX.png,ETX.csv,/currencies/ethereumx/
Ycash,YEC,YEC.png,YEC.csv,/currencies/ycash/
,YUSRA,YUSRA.png,YUSRA.csv,/currencies/yusra/
TriumphX,TRIX,TRIX.png,TRIX.csv,/currencies/triumphx/
PhoenixDAO,PHNX,PHNX.png,PHNX.csv,/currencies/phoenixdao/
Onooks,OOKS,OOKS.png,OOKS.csv,/currencies/onooks/
Ruff,RUFF,RUFF.png,RUFF.csv,/currencies/ruff/
Qitmeer,PMEER,PMEER.png,PMEER.csv,/currencies/qitmeer/
Lympo Market Token,LMT,LMT.png,LMT.csv,/currencies/lympo-market-token/
Mobilian Coin,MBN,MBN.png,MBN.csv,/currencies/mobilian-coin/
Pundi X NEM,NPXSXEM,NPXSXEM.png,NPXSXEM.csv,/currencies/pundi-x-nem/
Unistake,UNISTAKE,UNISTAKE.png,UNISTAKE.csv,/currencies/unistake/
KuboCoin,KUBO,KUBO.png,KUBO.csv,/currencies/kubocoin/
1World,1WO,1WO.png,1WO.csv,/currencies/1world/
Public Index Network,PIN,PIN.png,PIN.csv,/currencies/public-index-network/
Nerve Finance,NRV,NRV.png,NRV.csv,/currencies/nerve-finance/
,ROCKI,ROCKI.png,ROCKI.csv,/currencies/rocki/
Verso,VSO,VSO.png,VSO.csv,/currencies/verso-token/
Moontography,MTGY,MTGY.png,MTGY.csv,/currencies/moontography/
bitCNY,BITCNY,BITCNY.png,BITCNY.csv,/currencies/bitcny/
Elamachain,ELAMA,ELAMA.png,ELAMA.csv,/currencies/elamachain/
Bitspawn,SPWN,SPWN.png,SPWN.csv,/currencies/bitspawn-protocol/
TEN,AMA,AMA.png,AMA.csv,/currencies/amaten/
Xfinance,XFI,XFI.png,XFI.csv,/currencies/xfinance/
Centric Swap,CNS,CNS.png,CNS.csv,/currencies/centric-swap/
Fuse Network,FUSE,FUSE.png,FUSE.csv,/currencies/fuse-network/
hybrix,HY,HY.png,HY.csv,/currencies/hybrix/
Tokoin,TOKO,TOKO.png,TOKO.csv,/currencies/tokoin/
DePay,DEPAY,DEPAY.png,DEPAY.csv,/currencies/depay/
Zenfuse,ZEFU,ZEFU.png,ZEFU.csv,/currencies/zenfuse/
Stream Protocol,STPL,STPL.png,STPL.csv,/currencies/stream-protocol/
Kcash,KCASH,KCASH.png,KCASH.csv,/currencies/kcash/
Dimecoin,DIME,DIME.png,DIME.csv,/currencies/dimecoin/
Orient Walt,HTDF,HTDF.png,HTDF.csv,/currencies/orient-walt/
WePower,WPR,WPR.png,WPR.csv,/currencies/wepower/
,TERA,TERA.png,TERA.csv,/currencies/tera/
TransferCoin,TX,TX.png,TX.csv,/currencies/transfercoin/
Fatcoin,FAT,FAT.png,FAT.csv,/currencies/fatcoin/
Global Coin Research,GCR,GCR.png,GCR.csv,/currencies/global-coin-research/
Lanceria,LANC,LANC.png,LANC.csv,/currencies/lanceria/
U Network,UUU,UUU.png,UUU.csv,/currencies/u-network/
Tokes,TKS,TKS.png,TKS.csv,/currencies/tokes/
SunContract,SNC,SNC.png,SNC.csv,/currencies/suncontract/
Conceal,CCX,CCX.png,CCX.csv,/currencies/conceal/
Pluton,PLU,PLU.png,PLU.csv,/currencies/pluton/
swap,WOW,WOW.png,WOW.csv,/currencies/wowswap/
Cook Protocol,COOK,COOK.png,COOK.csv,/currencies/cook-protocol/
OceanEx Token,OCE,OCE.png,OCE.csv,/currencies/oceanex-token/
Name Change Token,NCT,NCT.png,NCT.csv,/currencies/name-change-token/
Carbon,CRBN,CRBN.png,CRBN.csv,/currencies/carbon/
Benchmark Protocol,MARK,MARK.png,MARK.csv,/currencies/benchmark-protocol/
Gridcoin,GRC,GRC.png,GRC.csv,/currencies/gridcoin/
SmartMesh,SMT,SMT.png,SMT.csv,/currencies/smartmesh/
RealTract,RET,RET.png,RET.csv,/currencies/realtract/
,BOOM,BOOM.png,BOOM.csv,/currencies/boom/
Mogul Productions,STARS,STARS.png,STARS.csv,/currencies/mogul-productions/
Gleec,GLEEC,GLEEC.png,GLEEC.csv,/currencies/gleec/
Footballcoin,XFC,XFC.png,XFC.csv,/currencies/footballcoin/
Unitrade,TRADE,TRADE.png,TRADE.csv,/currencies/unitrade/
Kalmar,KALM,KALM.png,KALM.csv,/currencies/kalmar/
Digix Gold Token,DGX,DGX.png,DGX.csv,/currencies/digix-gold-token/
Litex,LXT,LXT.png,LXT.csv,/currencies/litex/
chain,VIN,VIN.png,VIN.csv,/currencies/vinchain/
BlackCoin,BLK,BLK.png,BLK.csv,/currencies/blackcoin/
chain,EXRN,EXRN.png,EXRN.csv,/currencies/exrnchain/
Bismuth,BIS,BIS.png,BIS.csv,/currencies/bismuth/
SynchroBitcoin,SNB,SNB.png,SNB.csv,/currencies/synchrobitcoin/
XMax,XMX,XMX.png,XMX.csv,/currencies/xmax/
Garlicoin,GRLC,GRLC.png,GRLC.csv,/currencies/garlicoin/
 Network,DOS,DOS.png,DOS.csv,/currencies/dos-network/
DiFy.Finance,YFIII,YFIII.png,YFIII.csv,/currencies/dify-finance/
Wings,WINGS,WINGS.png,WINGS.csv,/currencies/wings/
BitCore,BTX,BTX.png,BTX.csv,/currencies/bitcore/
Loser Coin,LOWB,LOWB.png,LOWB.csv,/currencies/loser-coin/
DEEPSPACE,DPS,DPS.png,DPS.csv,/currencies/deepspace/
Step Finance,STEP,STEP.png,STEP.csv,/currencies/step-finance/
Lead Wallet,LEAD,LEAD.png,LEAD.csv,/currencies/lead-wallet/
Endor Protocol,EDR,EDR.png,EDR.csv,/currencies/endor-protocol/
,ASKO,ASKO.png,ASKO.csv,/currencies/askobar-network/
CafeSwap Token,BREW,BREW.png,BREW.csv,/currencies/cafeswap-token/
Waifu Token,WAIF,WAIF.png,WAIF.csv,/currencies/waifu-token/
Mist,MIST,MIST.png,MIST.csv,/currencies/mist/
Integral,ITGR,ITGR.png,ITGR.csv,/currencies/integral/
 Network,SYNC,SYNC.png,SYNC.csv,/currencies/sync-network/
Pinkcoin,PINK,PINK.png,PINK.csv,/currencies/pinkcoin/
enarius,D,D.png,D.csv,/currencies/denarius-d/
Global Social Chain,GSC,GSC.png,GSC.csv,/currencies/global-social-chain/
